tmdb_id,Unnamed: 0,budget,id,imdb_id,overview,popularity,release_date,revenue,runtime,title,vote_average,vote_count,belongs_to_collection,production_companies,production_countries,spoken_languages,adult_False,original_language_af,original_language_ar,original_language_bg,original_language_bn,original_language_bs,original_language_cn,original_language_cs,original_language_da,original_language_de,original_language_el,original_language_en,original_language_es,original_language_fa,original_language_fi,original_language_fr,original_language_he,original_language_hi,original_language_hu,original_language_id,original_language_it,original_language_ja,original_language_ka,original_language_ko,original_language_ku,original_language_ky,original_language_lv,original_language_nb,original_language_nl,original_language_no,original_language_pl,original_language_pt,original_language_ro,original_language_ru,original_language_sq,original_language_sr,original_language_sv,original_language_ta,original_language_te,original_language_tl,original_language_tr,original_language_uk,original_language_wo,original_language_xx,original_language_zh,genres_Action,genres_Adventure,genres_Animation,genres_Comedy,genres_Crime,genres_Documentary,genres_Drama,genres_Family,genres_Fantasy,genres_Foreign,genres_History,genres_Horror,genres_Music,genres_Mystery,genres_Romance,genres_Science Fiction,genres_TV Movie,genres_Thriller,genres_War,genres_Western
121113,946,0,toomorrow+1970,tt0066469,"A group of students pay their way through school by forming a pop band called Toomorrow. Sonic vibrations from a special instrument called a ‘tonaliser’ cause an extraterrestrial to abduct the group, and have them entertain the Alphoid population.",1.418274,1970-08-27,0,95,Toomorrow,0.0,0,,Lowndes Productions Limited,United Kingdom,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23742,947,30000000,cop+out+2010,tt1385867,"Detectives Jimmy and Paul, despite nine years as partners, can still sometimes seem like polar opposites – especially when Paul's unpredictable antics get them suspended without pay. Already strapped for cash and trying to pay for his daughter's wedding, Jimmy decides to sell a rare baseball card that's worth tens of thousands. Unfortunately, when the collector's shop is robbed and the card vanishes with the crook, Paul and Jimmy end up going rogue, tracking down the card and the drug ring behind its theft, all on their own time, and without any backup – except for each other.",14.313079,2010-02-26,55583804,107,Cop Out,5.3,518,,Warner Bros.,United States of America,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16636,948,0,spellbound+2002,tt0334405,"This documentary follows 8 teens and pre-teens as they work their way toward the finals of the Scripps Howard national spelling bee championship in Washington D.C. All work quite hard and practice daily, first having to win their regional championship before they can move on. Interviews include the parents and teachers who are working with them. The competitors not only work hard to get to the finals but face tremendous pressure as the original group of over 250 competitors is whittled down and the words they must spell get ever more difficult.",2.445503,2002-11-13,0,97,Spellbound,7.2,43,,Blitz / Welch,United States of America,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28730,949,0,live+from+baghdad+2002,tt0319758,"A group of CNN reporters wrestle with journalistic ethics and the life-and-death perils of reporting during the Gulf War.A Directors Guild Award-winning movie for director Mick Jackson, starring Michael Keaton and Helena Bonham Carter. In 1990, CNN was a 24-hour news network in search of a 24-hour story. They were about to find it in Baghdad. Veteran CNN producer Robert Wiener and his longtime producing partner Ingrid Formanek find themselves in Iraq on the eve of war. Up against the big three networks, Weiner and his team are rebels with a cause, willing to take risks to get the biggest stories and - unlike their rivals - take them live at a moment's notice. As Baghdad becomes an inevitable US target, one by one the networks pull out of the city until only the crew from CNN remains. With a full-scale war soon to be launched all around them, and CNN ready to broadcast whatever happens 24 hours a day, Wiener and Formanek are about to risk their lives for the story of a lifetime.",2.553649,2002-12-07,0,108,Live from Baghdad,6.7,16,,,United States of America,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250666,950,0,the+overnighters+2014,tt3263996,"Desperate, broken men chase their dreams and run from their demons in the North Dakota oil fields. A local Pastor's decision to help them has extraordinary and unexpected consequences.",2.068798,2014-10-10,0,102,The Overnighters,7.3,29,,Mile End Films West,United States of America,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11788,951,0,elizabeth+i+2005,tt0465326,HBO miniseries about the the public and private lives of the later years of Queen Elizabeth I.,2.179351,2005-09-29,0,223,Elizabeth I,7.1,26,,Channel 4 Television,United Kingdom,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52270,952,0,cluny+brown+1946,tt0038419,Amateur plumber Cluny Brown gets sent off by her uncle to work as a servant at an English country estate..,3.0082240000000002,1946-05-01,0,100,Cluny Brown,5.8,12,,Twentieth Century Fox Film Corporation,United States of America,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
75046,953,0,battle+hymn+1957,tt0050171,"Battle Hymn was inspired by the true story of American minister Dean Hess, played here with rare sensitivity by Rock Hudson. A bomber pilot during World War II, Hess inadvertently releases a bomb which destroys a German orphanage. Tortured by guilt, Hess relocates in Korea after the war to offer his services as a missionary. Combining the best elements of Christianity and Eastern spiritualism, Hess establishes a large home for orphans. The preacher's efforts are threatened when the Korean ""police action"" breaks out in 1950. Battle Hymn was one of several collaborations between Rock Hudson and director Douglas Sirk--though Sirk felt that Robert Stack would have been better suited to the role of Rev. Hess.",0.739256,1957-02-14,0,109,Battle Hymn,7.3,3,,Universal International Pictures (UI),United States of America,Español,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50875,954,2000000,higher+ground+2011,tt1562568,A chronicle of one woman's lifelong struggle with her faith.,1.137468,2011-08-26,841733,109,Higher Ground,5.3,14,,,United States of America,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
134096,955,0,two+plus+two+2012,tt2248944,"When the fun of double dating begins to grow old, Richard and Bettina share a dirty little secret with their friends Diego and Emilia: They live a double life as swingers, and would love to share this practice with them.",2.128852,2012-08-16,0,103,Two Plus Two,5.6,18,,Patagonik Film Group,Argentina,Español,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156937,956,0,holy+wars+2010,tt1014799,"Take one Muslim advocate for global jihad and put him in a room with one conservative Christian on a mission to evangelize the world's Muslims. Which man will be left standing? Touching down in four hotbeds of religious fundamentalism - Pakistan, Lebanon, UK, and heartland America - HolyWars goes behind the scenes of the 1400 year old conflict between Islam and Christianity. The film follows a danger-seeking Christian missionary and a radical Muslim Irish convert, both of whom believe in an apocalyptic battle, after which their religion will ultimately rule the world. Tracking their lives from the onset of the ""War on Terror"" to the election of Barack Obama, HolyWars shows that even the most radical of believers can be transformed by our changing world",0.175871,2010-01-01,0,60,Holy Wars,8.0,1,,,United States of America,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109091,957,25000000,the+counselor+2013,tt2193215,A rich and successful lawyer named Counselor is about to get married to his fiancée but soon meets up with the middle-man known as Westray who tells him his drug trafficking plan has taken a horrible twist and now he must protect himself and his soon bride-to-be lover as the truth of the drug business uncovers and targets become chosen.,14.723645999999999,2013-10-25,71009334,117,The Counselor,5.0,724,,Ingenious Media,United Kingdom,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
47060,958,0,the+hole+1998,tt0156610,"In the final days of the year 1999, most everyone in Taiwan has died. A strange plague has ravished the island. Supposedly spread by cockroaches, the disease sends its victims into a psychosis where they act like the insects. Eventually, they die. The Hole takes place in a crumbling apartment building. Its two protagonists live right above and below each other. The woman is on the lower floor, and the pipes above her apartment are leaking fiercely, threatening to destroy her food supply, not to mention her sanity. She calls a plumber to go check it out, and he accidentally pokes a hole through the floor of the man's apartment. The two have never met before, and they come into contact through the hole.",0.578245,1998-09-14,0,95,The Hole,7.2,16,,Haut et Court,Taiwan,普通话,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36196,959,150000,party+girl+1995,tt0114095,"Although Mary has little income, she still finds ways to spend her nights at clubs. After being arrested for throwing an illegal rave, she asks her aunt Judy for bail money. Judy then finds Mary a job at her library so that Mary can repay her. Initially, Mary finds the job as a clerk boring and stifling, and prefers to get to know a street food vendor whom she likes. However, Mary must refocus her life once she loses her job and apartment.",1.165039,1995-06-09,472370,94,Party Girl,5.8,14,,Party Productions,United States of America,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24428,960,220000000,the+avengers+2012,tt0848228,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!",89.887648,2012-04-25,1519557910,143,The Avengers,7.4,12000,The Avengers Collection,Paramount Pictures,United States of America,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9549,961,27000000,the+right+stuff+1983,tt0086197,"A chronicle of the original Mercury astronauts in the formation of America's space program: Alan Shepherd, the first American in space; Gus Grissom, the benighted astronaut for whom nothing works out as planned; John Glenn, the straight-arrow 'boy scout' of the bunch who was the first American to orbit the earth; and the remaining pilots: Deke Slayton, Scott Carpenter and Wally Schirra.",14.902397,1983-10-20,21500000,193,The Right Stuff,7.4,241,,Warner Bros.,United States of America,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
86598,962,0,the+ufo+incident+1975,tt0073834,"In the early 1960s, an interracial couple undergo hypnosis, which unlocks memories of a forgotten event on a lonely road. Soon they believe they were abducted by extraterrestrials.",0.171122,1975-10-20,0,92,The UFO Incident,6.3,3,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31608,963,15000000,three+fugitives+1989,tt0098471,"On his first day after being released from jail for 14 armed bank robberies, Lucas finds himself caught up in someone else's robbery. Perry has decided to hold up the local bank to raise money so that he can keep his daughter, Meg, and get her the treatment she needs. Dugan, a detective, assumes Lucas helped plan the robbery, and hence Lucas, Perry and Meg become three fugitives.",3.9698599999999997,1989-01-27,40590000,96,Three Fugitives,6.0,49,,Touchstone Pictures,United States of America,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39452,964,0,exit+through+the+gift+shop+2010,tt1587707,"Banksy is a graffiti artist with a global reputation whose work can be seen on walls from post-hurricane New Orleans to the separation barrier on the Palestinian West Bank. Fiercely guarding his anonymity to avoid prosecution, Banksy has so far resisted all attempts to be captured on film. Exit Through the Gift Shop tells the incredible true story of how an eccentric French shop keeper turned documentary maker attempted to locate and befriend Banksy, only to have the artist turn the camera back on its owner.",5.188466,2010-01-24,4790751,87,Exit Through the Gift Shop,7.6,314,,Oscilloscope Laboratories,United Kingdom,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,965,70000000,saving+private+ryan+1998,tt0120815,"As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.",21.758054,1998-07-24,481840909,169,Saving Private Ryan,7.9,5148,,Paramount Pictures,United States of America,Český,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9921,966,0,shadowboxer+2005,tt0396857,"Mikey and Rose are professional assassins. They are also lovers, and once upon a time Rose also knew Mikey's father. During an elaborate hit job for a malicious gangster, Rose fails to kill the main target, the gangster's pregnant girlfriend. Instead, she delivers her baby and convinces Mikey to help her protect them both. As Rose weakens from cancer, Mikey becomes breadwinner for this unusual family. But tranquility will not last.",3.146891,2005-09-09,0,93,Shadowboxer,5.7,24,,Lee Daniels Entertainment,United States of America,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74208,967,0,double+or+nothing+1937,tt0028806,"In this lively musical, an eccentric philanthropist's will dictates that four people receive $5,000 with the stipulation that the first one who can double the amount-- without dishonesty-- will win a cool million. Hindering the four are the avaricious relatives of the late millionaire. Songs include: ""It's On, It's Off,"" ""Double or Nothing,"" ""Listen My Children,"" ""Smarty,"" ""The Moon Got in My Eyes"" and ""After You.""",0.06509,1937-09-17,0,91,Double Or Nothing,8.0,1,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44668,968,0,she+had+to+say+yes+1933,tt0024549,"Stenographers at a department store office are recruited to be ""customer girls"" who entertain out-of-town buyers. When Loretta Young becomes one of the girls things turn ugly with a customer.",0.064785,1933-07-15,0,65,She Had to Say Yes,0.0,0,,First National Pictures,United States of America,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22797,969,0,the+butcher+boy+1997,tt0118804,"Francie and Joe live the usual playful, fantasy filled childhoods of normal boys. However, with a violent, alcoholic father and a manic depressive, suicidal mother the pressure on Francie to grow up are immense. When Francie's world turns to madness, he tries to counter it with further insanity, with dire consequences.",7.801199,1997-07-13,0,110,The Butcher Boy,6.7,36,,Geffen Pictures,United Kingdom,Gaeilge,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43398,970,0,challenge+to+lassie+1949,tt0041238,"When Lassie's master dies, an old friend tries to convince a judge that the dog's life should be spared.",1.017714,1949-01-01,0,76,Challenge to Lassie,4.0,4,,Loew's,United States of America,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25736,971,0,the+postman+always+rings+twice+1946,tt0038854,Illicit lovers plot to kill the woman's older husband.,5.68705,1946-05-02,0,113,The Postman Always Rings Twice,7.0,66,,Metro-Goldwyn-Mayer (MGM),United States of America,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40594,972,0,julia+sweeney+-+letting+go+of+god+2008,tt1027091,"Julia Sweeney's third autobiographical monologue, Letting Go of God takes the audience through her Catholic upbringing and how personal events in her life and that of her family led her to a disbelief in a personal universal deity.",0.357063,2008-11-21,0,130,Julia Sweeney - Letting Go of God,8.4,5,,Five Sisters Productions,United States of America,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,973,600000,for+a+few+dollars+more+1965,tt0059578,"Two bounty hunters are in pursuit of ""El Indio,"" one of the most wanted fugitives in the western territories, and his gang.",13.295342000000002,1965-12-18,15000000,132,For a Few Dollars More,7.8,988,The Man With No Name Collection,Constantin Film Produktion,Italy,Italiano,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52639,974,0,blood+of+the+vampire+1958,tt0051422,"A man and wife are terrorized by Mad Scientist Dr. Callistratus who was executed but has returned to life with a heart transplant. Along with his crippled assistant Carl, the 'anemic' Mad Scientist, believed to be a vampire, conducts blood deficiency research on the inmates of a prison hospital for the criminally insane to sustain his return to life.",0.8815629999999999,1958-08-25,0,87,Blood of the Vampire,5.3,3,,Artistes Alliance Ltd.,United Kingdom,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16509,975,0,confessions+of+a+superhero+2007,tt1016164,"CONFESSIONS OF A SUPERHERO is a feature length documentary chronicling the lives of three mortal men and one woman who make their living working as superhero characters on the sidewalks of Hollywood Boulevard. This deeply personal view into their daily routines reveals their hardships, and triumphs, as they pursue and achieve their own kind of fame. The Hulk sold his Super Nintendo for a bus ticket to LA; Wonder Woman was a mid-western homecoming queen; Batman struggles with his anger, while Superman’s psyche is consumed by the Man of Steel. Although the Walk of Fame is right beneath their feet, their own paths to stardom prove to be a long, hard climbs.",0.8746209999999999,2007-11-02,0,92,Confessions of a Superhero,7.1,9,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42122,976,0,the+dresser+1983,tt0085461,"In a touring Shakespearean theater group, a backstage hand - the dresser, is devoted to the brilliant but tyrannical head of the company. He struggles to support the deteriorating star as the company struggles to carry on during the London blitz. The pathos of his backstage efforts rival the pathos in the story of Lear and the Fool that is being presented on-stage, as the situation comes to a crisis.",1.1826459999999999,1983-12-06,0,118,The Dresser,6.8,18,,,United Kingdom,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
83406,977,0,northeast+2012,tt1702004,"Will (David Call), an unemployed and aimless playboy living in Brooklyn, has spent his 20s skating on easy charm from one casual, distant affair to the next. Noticing his friends’ happiness as they gradually settle into steady jobs and committed relationships, Will decides to trade apathy for effort in order to find someone with whom he can start the next chapter of his life. Shot on 16mm film with artful direction and honest performances, Northeast is a vividly naturalistic portrayal of the pressures of an impending adulthood.",0.009420999999999999,2012-01-12,0,77,Northeast,0.0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36785,978,0,the+dependent+1969,tt0064223,"Fernandez is a lonely man leading a lonely life. All he does is work for an old man in a hardware store. But all that changes, when he meets the girl of his dreams... and her family.",0.43805900000000003,1969-01-01,0,87,The Dependent,8.8,4,,Contracuadro,Argentina,Español,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
115665,979,0,extasis+1996,tt0118239,"Three friends, two young men and a young woman, are bored by the normal world of their parents and want to flee in order to start living somewhere else. Thus they make a pervert plan: rob their own families. After that they flee without any destination and without having really planned where to go to.",0.668037,1996-02-16,0,93,Extasis,6.3,4,,,Spain,Español,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24774,980,0,the+idiot+1951,tt0043614,"Kameda, who has been in an asylum on Okinawa, travels to Hokkaido. There he becomes involved with two women, Taeko and Ayako. Taeko comes to love Kameda, but is loved in turn by Akama. When Akama realizes that he will never have Taeko, his thoughts turn to murder, and great tragedy ensues.",2.147226,1951-05-23,0,166,The Idiot,7.3,24,,Shôchiku Eiga,Japan,日本語,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
466,981,2500000,klute+1971,tt0067309,"This acclaimed thriller stars Jane Fonda as Bree Daniel, a New York City call girl who becomes enmeshed in an investigation into the disappearance of a business executive. Detective John Klute is hired to follow Daniel, and eventually begins a romance with her, but it appears that he hasn't been the only person on her trail. When it becomes clear that Daniel is being targeted, it's up to her and Klute to figure out who is after her before it's too late.",9.328822,1971-06-21,0,114,Klute,6.5,88,,Gus Productions,United States of America,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44878,982,0,sleep+furiously+2009,tt1235072,"Set in a small farming community in mid Wales, a place where Koppel's parents - both refugees - found a home. This is a landscape and population that is changing rapidly as small scale agriculture is disappearing and the generation who inhabited a pre-mechanised world is dying out. Much influenced by his conversations with the writer Peter Handke, the film maker leads us on a poetic and profound journey into a world of endings and beginnings; a world of stuffed owls, sheep and fire.",0.233582,2009-05-29,0,94,Sleep Furiously,5.3,4,,,,Cymraeg,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40378,983,0,eggs+1995,tt0112934,"Two brothers in their seventies, Pa and Moe, have lived together all their lives in a little house in the country, the only interruption being when Pa made a weekend trip to Småland on his moped during the second World War. The past returns when his adult son dating from his Swedish visit, Konrad, comes to live with them after his mother has fallen ill. Soon Moe is about to discover that three is indeed a crowd...",0.216155,1995-05-26,0,86,Eggs,5.8,6,,,Norway,Norsk,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288168,984,0,the+time+and+patience+1994,tt2069830,The daily life of a group of women in an old age home.,0.001178,1994-01-01,0,52,The time and patience,0.0,0,,,Canada,Français,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45802,985,0,the+lower+depths+1936,tt0027336,"The film treats the imprisoning hold of poverty; the disheartening odds of people rising from such social despair, and the ease in which those in the upper spheres of Society may descend.",0.816702,1936-12-11,0,90,The Lower Depths,7.6,11,,Films Albatros,France,Français,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39889,986,0,the+candy+snatchers+1973,tt0069840,An abused autistic boy is the sole witness to the kidnapping of a teenage heiress.,0.002001,1973-01-01,0,94,The Candy Snatchers,6.8,8,,General Film Corporation,United States of America,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37060,987,0,rocks+2003,tt0330801,"The stone-people Hew and Kew have seen a lot in their everlasting lives on top of their mountain. Therefore they're only mildly amazed by the ongoings in the valley below, they've got their own little problems to deal with - But all of a sudden, Mankind is discovering and inventing, instead of just woozeling, and this new behavior starts to threaten Hew's and Kew's stoic peacefulness...",0.615096,2003-06-05,0,8,Rocks,7.1,12,,Filmakademie Baden-Württemberg,Germany,Deutsch,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
